id,career_family,career,institution,location,institution_type,management_type,duration_years,annual_cost,admission_rate,monthly_income,scholarships,admitted,applicants,enrolled,duration_imputed_flag,monthly_income_imputed_flag,annual_cost_imputed_flag,admission_rate_imputed_flag,duration_years_imputed,monthly_income_imputed,annual_cost_imputed,admission_rate_imputed,income_score,admission_score,cost_score,duration_score
3129,Ciencias de la Computación,Computación e Informática,San Juan Bautista,Huancavelica ,Instituto,Pública,3.0,,93.0,0.0,SI,30.0,32.0,30.0,False,True,True,True,3.0,2156.0,300.0,80.0,0.382833791612999,0.8,0.4507085264170695,0.8
3130,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,San Juan Bautista,Huancavelica ,Instituto,Pública,3.0,,100.0,0.0,SI,13.0,13.0,13.0,False,True,True,True,3.0,2067.0,160.0,80.0,0.35884679732577063,0.8,0.5109307579435968,0.8
3131,Odontología,Prótesis Dental,San Juan Bautista La Salle,Puno         ,Instituto,Privada,3.0,900.0,100.0,0.0,SI,15.0,15.0,61.0,False,True,False,True,3.0,1245.0,900.0,80.0,0.07042983463261256,0.8,0.3451839450932108,0.8
3132,Tecnología Médica,Fisioterapia y Rehabilitación,San Juan Bautista La Salle,Puno         ,Instituto,Privada,3.0,900.0,100.0,0.0,SI,10.0,10.0,46.0,False,True,False,True,3.0,1434.5,900.0,80.0,0.15102412025454787,0.8,0.3451839450932108,0.8
3133,Tecnología Médica,Optometría,San Juan Bautista La Salle,Puno         ,Instituto,Privada,3.0,900.0,0.0,0.0,SI,0.0,0.0,10.0,False,True,False,True,3.0,1434.5,900.0,92.5,0.15102412025454787,0.925,0.3451839450932108,0.8
3134,Farmacia y Bioquímica,Farmacia,San Juan Bautista La Salle,Puno         ,Instituto,Privada,3.0,900.0,100.0,0.0,SI,77.0,77.0,336.0,False,True,False,True,3.0,1272.0,900.0,80.0,0.08263378738025862,0.8,0.3451839450932108,0.8
3135,Educación Inicial,Educación Inicial,San Juan Bosco,Junín        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3136,Educación Primaria,Educación Primaria,San Juan Bosco,Junín        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3137,Educación Secundaria,Educación Secundaria - Comunicación,San Juan Bosco,Junín        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3138,Educación Secundaria,Educación Secundaria - Matemática,San Juan Bosco,Junín        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3139,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Servicios de Hostelería,San Juan Bosco,La Libertad  ,Instituto,Privada,3.0,180.0,100.0,0.0,NO,4.0,4.0,30.0,False,True,False,True,3.0,2087.0,180.0,80.0,0.36432585784741206,0.8,0.49966095585045733,0.8
3140,Secretariado,Secretariado Ejecutivo,San Juan Bosco,La Libertad  ,Instituto,Privada,3.0,200.0,100.0,0.0,SI,15.0,15.0,52.0,False,True,False,True,3.0,1660.0,200.0,80.0,0.23408437523581382,0.8,0.48957352623788175,0.8
3141,Ciencias de la Computación,Computación e Informática,San Juan Bosco,La Libertad  ,Instituto,Privada,3.0,180.0,100.0,0.0,NO,4.0,4.0,28.0,False,True,False,True,3.0,2156.0,180.0,80.0,0.382833791612999,0.8,0.49966095585045733,0.8
3142,Ingeniería Electrónica,Electrónica Industrial,San Juan Bosco,La Libertad  ,Instituto,Privada,3.0,180.0,100.0,0.0,SI,8.0,8.0,42.0,False,True,False,True,3.0,1819.0,180.0,80.0,0.2861251426487971,0.8,0.49966095585045733,0.8
3143,Ingeniería Civil,Construcción Civil,San Juan Bosco,La Libertad  ,Instituto,Privada,3.0,180.0,100.0,0.0,NO,17.0,17.0,92.0,False,True,False,True,3.0,2510.0,180.0,80.0,0.4693416041492302,0.8,0.49966095585045733,0.8
3144,Educación Inicial,Educación Inicial,San Juan Bosco,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3145,Educación Primaria,Educación Primaria,San Juan Bosco,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3146,Educación Secundaria,Educación Secundaria - Comunicación,San Juan Bosco,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3147,Educación Secundaria,Educación Secundaria - Matemática,San Juan Bosco,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3148,Educación Inicial,Educación Inicial,San Juan de Iquitos,Loreto       ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3149,Idiomas,Idiomas,San Juan de Iquitos,Loreto       ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2005.0,1400.0,97.5,0.34151863593267445,0.975,0.3026970860208603,0.8
3150,Educación Inicial,Educación Inicial,San Juan de La Cruz,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3151,Educación Primaria,Educación Primaria,San Juan de La Cruz,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3152,Ciencias de la Computación,Computación e Informática,San Juan de La Cruz,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
3153,Agropecuaria,Producción Agropecuaria,San Juan del Oro,Puno         ,Instituto,Pública,3.0,80.0,76.0,0.0,NO,40.0,52.0,81.0,False,True,False,False,3.0,2366.0,80.0,76.0,0.4357217993832695,0.76,0.5770480436194093,0.8
3154,Enfermería,Enfermería Técnica,San Juan del Oro,Puno         ,Instituto,Pública,3.0,80.0,93.0,0.0,NO,28.0,30.0,40.0,False,True,False,True,3.0,1332.0,80.0,80.0,0.10885192773622748,0.8,0.5770480436194093,0.8
3155,Enfermería,Enfermería Técnica,San Lorenzo,Loreto       ,Instituto,Pública,3.0,240.0,32.0,0.0,NO,40.0,124.0,106.0,False,True,False,False,3.0,1332.0,240.0,32.0,0.10885192773622748,0.32,0.4721054876915388,0.8
3156,Ciencias de la Computación,Computación e Informática,San Luis,Áncash       ,Instituto,Pública,3.0,100.0,100.0,0.0,SI,50.0,50.0,91.0,False,True,False,True,3.0,2156.0,100.0,80.0,0.382833791612999,0.8,0.5558091167229097,0.8
3157,Ingeniería Mecánica,Mecánica Automotriz,San Luis,Áncash       ,Instituto,Pública,3.0,100.0,100.0,0.0,SI,30.0,30.0,52.0,False,True,False,True,3.0,2135.0,100.0,80.0,0.3772643691945335,0.8,0.5558091167229097,0.8
3158,Contabilidad y Finanzas,Contabilidad,San Luis,La Libertad  ,Instituto,Privada,3.0,1000.0,100.0,0.0,SI,112.0,112.0,112.0,False,True,False,True,3.0,1729.5,1000.0,80.0,0.25741906734584247,0.8,0.3350540085420698,0.8
3159,Ciencias de la Computación,Computación e Informática,San Luis,La Libertad  ,Instituto,Privada,3.0,1000.0,100.0,0.0,SI,15.0,15.0,15.0,False,True,False,True,3.0,2156.0,1000.0,80.0,0.382833791612999,0.8,0.3350540085420698,0.8
3160,Enfermería,Enfermería Técnica,San Luis,La Libertad  ,Instituto,Privada,3.0,1000.0,100.0,0.0,SI,91.0,91.0,91.0,False,True,False,True,3.0,1332.0,1000.0,80.0,0.10885192773622748,0.8,0.3350540085420698,0.8
3161,Tecnología Médica,Fisioterapia y Rehabilitación,San Luis,La Libertad  ,Instituto,Privada,3.0,1000.0,100.0,0.0,SI,71.0,71.0,71.0,False,True,False,True,3.0,1434.5,1000.0,80.0,0.15102412025454787,0.8,0.3350540085420698,0.8
3162,Tecnología Médica,Laboratorio Clínico,San Luis,La Libertad  ,Instituto,Privada,3.0,1000.0,100.0,0.0,SI,25.0,25.0,25.0,False,True,False,True,3.0,1434.5,1000.0,80.0,0.15102412025454787,0.8,0.3350540085420698,0.8
3163,Secretariado,Secretariado Ejecutivo,San Luis María de Montfort,Tacna        ,Instituto,Privada,3.0,1900.0,86.0,0.0,SI,20.0,23.0,65.0,False,True,False,True,3.0,1660.0,1900.0,80.0,0.23408437523581382,0.8,0.27332313979594725,0.8
3164,Ciencias de la Computación,Computación e Informática,San Luis María de Montfort,Tacna        ,Instituto,Privada,3.0,1900.0,90.0,0.0,SI,18.0,20.0,67.0,False,True,False,True,3.0,2156.0,1900.0,80.0,0.382833791612999,0.8,0.27332313979594725,0.8
3165,Educación Inicial,Educación Inicial,San Marcelo,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3166,Educación Primaria,Educación Primaria,San Marcelo,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3167,Educación Secundaria,Educación Secundaria - Ciencias Sociales,San Marcelo,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3168,Educación Secundaria,Educación Secundaria - Comunicación,San Marcelo,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3169,Educación Secundaria,Educación Secundaria - Matemática,San Marcelo,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3170,Ciencias de la Computación,Computación e Informática,San Marcos,Áncash       ,Instituto,Pública,3.0,,93.0,0.0,SI,42.0,45.0,125.0,False,True,True,True,3.0,2156.0,300.0,80.0,0.382833791612999,0.8,0.4507085264170695,0.8
3171,Ingeniería Mecánica,Mecánica de Producción,San Marcos,Áncash       ,Instituto,Pública,3.0,,92.0,0.0,SI,23.0,25.0,23.0,False,True,True,True,3.0,2135.0,240.0,80.0,0.3772643691945335,0.8,0.4721054876915388,0.8
3172,Agropecuaria,Agropecuaria,San Marcos,Áncash       ,Instituto,Pública,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,2366.0,150.0,95.5,0.4357217993832695,0.955,0.51710254277639,0.8
3173,Agropecuaria,Producción Agropecuaria,San Marcos,Áncash       ,Instituto,Pública,3.0,,86.0,0.0,SI,26.0,30.0,182.0,False,True,True,True,3.0,2366.0,150.0,80.0,0.4357217993832695,0.8,0.51710254277639,0.8
3174,Educación Inicial,Educación Inicial,San Marcos,Cajamarca    ,Instituto,Pública,5.0,200.0,0.0,0.0,NO,0.0,0.0,52.0,False,True,False,True,5.0,1442.0,200.0,76.0,0.15399061989962143,0.76,0.48957352623788175,0.4
3175,Educación Secundaria,Educación en Computación e Informática,San Marcos,Cajamarca    ,Instituto,Pública,5.0,200.0,0.0,0.0,NO,0.0,0.0,44.0,False,True,False,True,5.0,1748.0,200.0,94.0,0.26347257740347096,0.94,0.48957352623788175,0.4
3176,Secretariado,Secretariado Ejecutivo,San Marcos,Cajamarca    ,Instituto,Pública,3.0,200.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,3.0,1660.0,200.0,95.0,0.23408437523581382,0.95,0.48957352623788175,0.8
3177,Contabilidad y Finanzas,Contabilidad,San Marcos,Cajamarca    ,Instituto,Pública,3.0,,28.0,0.0,NO,30.0,105.0,86.0,False,True,True,False,3.0,1729.5,300.0,28.0,0.25741906734584247,0.28,0.4507085264170695,0.8
3178,Ingeniería Mecánica,Mecánica Automotriz,San Marcos,Cajamarca    ,Instituto,Pública,3.0,,75.0,0.0,NO,30.0,40.0,79.0,False,True,True,False,3.0,2135.0,240.0,75.0,0.3772643691945335,0.75,0.4721054876915388,0.8
3179,Agropecuaria,Producción Agropecuaria,San Marcos,Cajamarca    ,Instituto,Pública,3.0,,100.0,0.0,NO,25.0,25.0,66.0,False,True,True,True,3.0,2366.0,150.0,80.0,0.4357217993832695,0.8,0.51710254277639,0.8
3180,Ciencias de la Computación,Computación e Informática,San Marcos,La Libertad  ,Instituto,Privada,3.0,,100.0,0.0,SI,15.0,15.0,14.0,False,True,True,True,3.0,2156.0,300.0,80.0,0.382833791612999,0.8,0.4507085264170695,0.8
3181,Secretariado,Secretariado Ejecutivo,San Marcos,Lima         ,Instituto,Privada,3.0,,100.0,0.0,SI,10.0,10.0,45.0,False,True,True,True,3.0,1660.0,880.0,80.0,0.23408437523581382,0.8,0.34734445927773727,0.8
3182,Contabilidad y Finanzas,Contabilidad,San Marcos,Lima         ,Instituto,Privada,3.0,,100.0,0.0,SI,76.0,76.0,283.0,False,True,True,True,3.0,1729.5,300.0,80.0,0.25741906734584247,0.8,0.4507085264170695,0.8
3183,Ciencias de la Computación,Computación e Informática,San Marcos,Lima         ,Instituto,Privada,3.0,,100.0,0.0,SI,88.0,88.0,448.0,False,True,True,True,3.0,2156.0,300.0,80.0,0.382833791612999,0.8,0.4507085264170695,0.8
3184,Ciencias de la Computación,Computación e Informática,San Martín De Pangoa,Junín        ,Instituto,Pública,3.0,80.0,83.0,0.0,SI,40.0,48.0,128.0,False,True,False,True,3.0,2156.0,80.0,80.0,0.382833791612999,0.8,0.5770480436194093,0.8
3185,Ingeniería Mecánica,Mecánica Automotriz,San Martín De Pangoa,Junín        ,Instituto,Pública,3.0,80.0,100.0,0.0,SI,11.0,11.0,21.0,False,True,False,True,3.0,2135.0,80.0,80.0,0.3772643691945335,0.8,0.5770480436194093,0.8
3186,Agropecuaria,Producción Agropecuaria,San Martín De Pangoa,Junín        ,Instituto,Pública,3.0,80.0,100.0,0.0,SI,40.0,40.0,54.0,False,True,False,True,3.0,2366.0,80.0,80.0,0.4357217993832695,0.8,0.5770480436194093,0.8
3187,Enfermería,Enfermería Técnica,San Martín De Pangoa,Junín        ,Instituto,Pública,3.0,80.0,100.0,0.0,SI,40.0,40.0,112.0,False,True,False,True,3.0,1332.0,80.0,80.0,0.10885192773622748,0.8,0.5770480436194093,0.8
3188,Ciencias de la Computación,Computación e Informática,San Martín De Porras,Piura        ,Instituto,Privada,3.0,,100.0,0.0,SI,38.0,38.0,93.0,False,True,True,True,3.0,2156.0,300.0,80.0,0.382833791612999,0.8,0.4507085264170695,0.8
3189,Enfermería,Enfermería Técnica,San Martín De Porras,Piura        ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,1332.0,240.0,92.0,0.10885192773622748,0.92,0.4721054876915388,0.8
3190,Farmacia y Bioquímica,Farmacia,San Martín De Porras,Piura        ,Instituto,Privada,3.0,,100.0,0.0,SI,40.0,40.0,40.0,False,True,True,True,3.0,1272.0,1470.0,80.0,0.08263378738025862,0.8,0.2980044570780842,0.8
3191,Agropecuaria,Producción Agropecuaria,San Nicolás,Áncash       ,Instituto,Pública,3.0,20.0,69.0,0.0,NO,25.0,36.0,30.0,False,True,False,False,3.0,2366.0,20.0,69.0,0.4357217993832695,0.69,0.7069742586711734,0.8
3192,Administración de Empresas,Administración,San Pedro,Áncash       ,Instituto,Privada,3.0,1320.0,93.0,0.0,SI,62.0,66.0,62.0,False,True,False,True,3.0,1985.0,1320.0,80.0,0.3358144800539751,0.8,0.30835613624080893,0.8
3193,Secretariado,Secretariado Ejecutivo,San Pedro,Áncash       ,Instituto,Privada,3.0,1320.0,90.0,0.0,SI,9.0,10.0,9.0,False,True,False,True,3.0,1660.0,1320.0,80.0,0.23408437523581382,0.8,0.30835613624080893,0.8
3194,Contabilidad y Finanzas,Contabilidad,San Pedro,Áncash       ,Instituto,Privada,3.0,1420.0,93.0,0.0,SI,60.0,64.0,60.0,False,True,False,True,3.0,1729.5,1420.0,80.0,0.25741906734584247,0.8,0.3013328269578254,0.8
3195,Ciencias de la Computación,Computación e Informática,San Pedro,Áncash       ,Instituto,Privada,3.0,1320.0,86.0,0.0,SI,25.0,29.0,25.0,False,True,False,True,3.0,2156.0,1320.0,80.0,0.382833791612999,0.8,0.30835613624080893,0.8
3196,Agropecuaria,Producción Agropecuaria,San Pedro,Áncash       ,Instituto,Pública,3.0,60.0,92.0,0.0,SI,26.0,28.0,86.0,False,True,False,True,3.0,2366.0,60.0,80.0,0.4357217993832695,0.8,0.6043412764402452,0.8
3197,Enfermería,Enfermería Técnica,San Pedro,Áncash       ,Instituto,Privada,3.0,1320.0,94.0,0.0,SI,56.0,59.0,56.0,False,True,False,True,3.0,1332.0,1320.0,80.0,0.10885192773622748,0.8,0.30835613624080893,0.8
3198,Ingeniería Mecánica,Mantenimiento de Maquinaria Pesada,San Pedro,Huancavelica ,Instituto,Pública,3.0,70.0,80.0,0.0,SI,29.0,36.0,91.0,False,True,False,False,3.0,2135.0,70.0,80.0,0.3772643691945335,0.8,0.5897304235499368,0.8
3199,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Gastronomía y Arte Culinario,San Pedro,Junín        ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,2087.0,2200.0,88.0,0.36432585784741206,0.88,0.2592199192291351,0.8
3200,Secretariado,Secretariado Ejecutivo Bilingüe,San Pedro,Junín        ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,1660.0,880.0,95.0,0.23408437523581382,0.95,0.34734445927773727,0.8
3201,Contabilidad y Finanzas,Contabilidad,San Pedro,Junín        ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,1729.5,300.0,83.0,0.25741906734584247,0.83,0.4507085264170695,0.8
3202,Ciencias de la Computación,Computación e Informática,San Pedro,Junín        ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
3203,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,San Pedro,Junín        ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,2067.0,160.0,100.0,0.35884679732577063,1.0,0.5109307579435968,0.8
3204,Ingeniería Civil,Construcción Civil,San Pedro,Junín        ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,2510.0,240.0,75.0,0.4693416041492302,0.75,0.4721054876915388,0.8
3205,Contabilidad y Finanzas,Contabilidad,San Pedro del Valle de Mala,Lima         ,Instituto,Pública,3.0,200.0,67.0,0.0,SI,39.0,58.0,144.0,False,True,False,False,3.0,1729.5,200.0,67.0,0.25741906734584247,0.67,0.48957352623788175,0.8
3206,Ciencias de la Computación,Computación e Informática,San Pedro del Valle de Mala,Lima         ,Instituto,Pública,3.0,200.0,89.0,0.0,SI,71.0,79.0,309.0,False,True,False,True,3.0,2156.0,200.0,80.0,0.382833791612999,0.8,0.48957352623788175,0.8
3207,Enfermería,Enfermería Técnica,San Pedro del Valle de Mala,Lima         ,Instituto,Pública,3.0,200.0,100.0,0.0,SI,24.0,24.0,82.0,False,True,False,True,3.0,1332.0,200.0,80.0,0.10885192773622748,0.8,0.48957352623788175,0.8
3208,Ingeniería en Industrias Alimentarias,Industrias Alimentarias lácteas,San Salvador,Puno         ,Instituto,Pública,3.0,100.0,53.0,0.0,NO,16.0,30.0,16.0,False,True,False,False,3.0,2067.0,100.0,53.0,0.35884679732577063,0.53,0.5558091167229097,0.8
3209,Turismo,Guía Oficial de Turismo,San Salvador,Puno         ,Instituto,Pública,3.0,50.0,100.0,0.0,SI,18.0,18.0,50.0,False,True,False,True,3.0,1672.5,50.0,80.0,0.23835242637002974,0.8,0.6215741074760337,0.8
3210,Secretariado,Secretariado Ejecutivo,San Santiago,Áncash       ,Instituto,Privada,3.0,960.0,84.0,0.0,SI,22.0,26.0,106.0,False,True,False,True,3.0,1660.0,960.0,80.0,0.23408437523581382,0.8,0.3389789913583968,0.8
3211,Ciencias de la Computación,Computación e Informática,San Santiago,Áncash       ,Instituto,Privada,3.0,960.0,80.0,0.0,SI,12.0,15.0,70.0,False,True,False,False,3.0,2156.0,960.0,80.0,0.382833791612999,0.8,0.3389789913583968,0.8
3212,Enfermería,Enfermería Técnica,San Santiago,Áncash       ,Instituto,Privada,3.0,970.0,85.0,0.0,SI,17.0,20.0,66.0,False,True,False,True,3.0,1332.0,970.0,80.0,0.10885192773622748,0.8,0.33798263809811546,0.8
3213,Educación Inicial,Educación Inicial,San Silvestre,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3214,Educación Primaria,Educación Primaria,San Silvestre,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3215,Educación Secundaria,Educación Secundaria - Comunicación,San Silvestre,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3216,Educación Secundaria,Educación Secundaria - Matemática,San Silvestre,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3217,Secretariado,Secretariado Ejecutivo,San Silvestre,Lima         ,Instituto,Privada,3.0,1320.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,1660.0,1320.0,95.0,0.23408437523581382,0.95,0.30835613624080893,0.8
3218,Ciencias de la Computación,Computación e Informática,San Silvestre,Lima         ,Instituto,Privada,3.0,1320.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,3.0,2156.0,1320.0,89.0,0.382833791612999,0.89,0.30835613624080893,0.8
3219,Ingeniería Civil,Construcción Civil,Sangarara,Cusco        ,Instituto,Pública,3.0,160.0,69.0,0.0,NO,41.0,59.0,41.0,False,True,False,False,3.0,2510.0,160.0,69.0,0.4693416041492302,0.69,0.5109307579435968,0.8
3220,Agropecuaria,Producción Agropecuaria,Sangarara,Cusco        ,Instituto,Pública,3.0,160.0,89.0,0.0,NO,42.0,47.0,103.0,False,True,False,True,3.0,2366.0,160.0,80.0,0.4357217993832695,0.8,0.5109307579435968,0.8
3221,Educación Inicial,Educación Inicial,Santa Ana,Cusco        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3222,Educación Primaria,Educación Primaria,Santa Ana,Cusco        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3223,Educación Secundaria,Educación Secundaria - Comunicación,Santa Ana,Cusco        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3224,Educación Física,Educación Física,Santa Ana,Cusco        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,2417.0,260.0,99.0,0.44785716787721386,0.99,0.46443235323488785,0.4
3225,Administración de Empresas,Administración de Empresas,Santa Ángela,Piura        ,Instituto,Privada,3.0,,88.0,0.0,SI,40.0,45.0,82.0,False,True,True,True,3.0,1985.0,1665.0,80.0,0.3358144800539751,0.8,0.28602334870088053,0.8
3226,Ciencias de la Computación,Computación e Informática,Santa Ángela,Piura        ,Instituto,Privada,3.0,,86.0,0.0,SI,78.0,90.0,283.0,False,True,True,True,3.0,2156.0,300.0,80.0,0.382833791612999,0.8,0.4507085264170695,0.8
3227,Enfermería,Enfermería Técnica,Santa Ángela,Piura        ,Instituto,Privada,3.0,,95.0,0.0,SI,110.0,115.0,385.0,False,True,True,True,3.0,1332.0,240.0,80.0,0.10885192773622748,0.8,0.4721054876915388,0.8
3228,Enfermería,Enfermería Técnica,Santa Cruz,Arequipa     ,Instituto,Privada,3.0,1300.0,0.0,0.0,SI,0.0,0.0,5.0,False,True,False,True,3.0,1332.0,1300.0,92.0,0.10885192773622748,0.92,0.30982446167363253,0.8
3229,Educación Inicial,Educación Inicial,Santa Cruz,Cajamarca    ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3230,Educación Primaria,Educación Primaria,Santa Cruz,Cajamarca    ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3231,Educación Secundaria,"Educación Secundaria - Ciencia, Tecnología y Ambiente",Santa Cruz,Cajamarca    ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3232,Educación Secundaria,Educación Secundaria - Ciencias Sociales,Santa Cruz,Cajamarca    ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3233,Educación Secundaria,Educación Secundaria - Comunicación,Santa Cruz,Cajamarca    ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3234,Educación Secundaria,Educación Secundaria Técnica,Santa Cruz,Cajamarca    ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3235,Educación Secundaria,Educación Secundaria - Matemática,Santa Cruz,Cajamarca    ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
